Programa,Numero_consecutivo,Numero_de_Ident_de_pieza,Date,Time,Recorrido_fusion_mm,Corriente_maxima_kA,Area_de_corriente_AS,Energia_acumulada_kJ,Fuerza_soldadura_kN,Corriente_max_1_kA,Area_de_Corriente_max_1_As,Corriente_max_2_kA,Area_de_Corriente_max_2_As,Corriente_max_3_kA,Area_de_Corriente_max_3_As,Corriente_max_4_kA,Area_de_Corriente_max_4_As,Evaluacion
30DS29,55814,221003T160627  55814,2022-10-03,16:06:27,"0,414","164,409","1354,81","21,6635","31,3816","41,0072","330,813","40,8072","329,586","40,5685","360,875","42,0266","333,542",OK
30DS29,55815,221003T160632  55815,2022-10-03,16:06:32,"0,4","164,332","1354,12","21,7795","31,3251","41,0717","331,984","40,8007","330,353","40,5169","358,816","41,9427","332,964",OK
30DS29,55816,221003T160637  55816,2022-10-03,16:06:37,"0,412","163,926","1347,88","21,6236","31,4696","40,9878","330,241","40,8459","329,598","40,3169","357,643","41,775","330,398",OK
30DS29,55817,221003T160642  55817,2022-10-03,16:06:42,"0,408","164,184","1351,35","21,6104","31,4764","41,3104","334,651","40,8975","331,238","40,2717","355,688","41,704","329,776",OK
30DS29,55818,221003T160648  55818,2022-10-03,16:06:48,"0,404","163,751","1346,28","21,5971","31,2754","40,9943","331,276","40,5814","326,968","40,304","356,592","41,8717","331,443",OK
30DS29,55819,221003T160653  55819,2022-10-03,16:06:53,"0,418","163,797","1344,89","21,6673","31,7225","40,9749","330,098","40,7362","327,842","40,2652","357,032","41,8201","329,918",OK
30DS29,55820,221003T160658  55820,2022-10-03,16:06:58,"0,414","164,455","1352,73","21,6711","31,6638","41,0911","330,215","40,8653","331,093","40,562","360,082","41,9363","331,341",OK
30DS29,55821,221003T160704  55821,2022-10-03,16:07:04,"0,406","163,977","1344,31","21,6825","31,2822","40,9362","329,132","40,6782","326,235","40,4394","358,158","41,9233","330,788",OK
30DS29,55822,221003T160709  55822,2022-10-03,16:07:09,"0,402","163,842","1344,76","21,6692","31,5238","40,9814","330,259","40,7491","328,44","40,4007","356,889","41,7104","329,173",OK
30DS29,55823,221003T160714  55823,2022-10-03,16:07:14,"0,406","164,08","1348,12","21,673","31,429","40,9878","328,892","40,8653","330,499","40,3685","357,193","41,8588","331,535",OK
30DS29,55824,221003T160720  55824,2022-10-03,16:07:20,"0,406","163,332","1338,18","21,6863","31,4764","40,7491","325,119","40,6136","327,888","40,304","356,074","41,6653","329,095",OK
30DS29,55825,221003T160750  55825,2022-10-03,16:07:50,"0,408","164,584","1359,72","21,673","31,3906","41,1685","332,875","40,8975","330,894","40,633","362,403","41,8846","333,548",OK
30DS29,55826,221003T160755  55826,2022-10-03,16:07:55,"0,41","164,777","1358,76","21,7605","31,5622","41,0524","330,168","40,8782","329,979","40,7685","364,99","42,0782","333,628",OK
30DS29,55827,221003T160800  55827,2022-10-03,16:08:00,"0,404","163,842","1344,43","21,6483","31,4313","40,9169","328,011","40,5556","325,978","40,4975","358,301","41,8717","332,135",OK
30DS29,55828,221003T160806  55828,2022-10-03,16:08:06,"0,41","164,945","1359,08","21,7319","31,359","41,1749","331,573","41,0137","330,986","40,7491","362,019","42,0072","334,497",OK
30DS29,55829,221003T160812  55829,2022-10-03,16:08:12,"0,398","165,119","1367,66","21,7034","31,2009","41,2846","333,899","41,0072","330,976","40,7169","366,861","42,1104","335,921",OK
30DS29,55830,221003T160818  55830,2022-10-03,16:08:18,"0,414","164,597","1354,68","21,6825","31,5103","41,1685","331,712","40,8459","329,11","40,5878","359,866","41,9943","333,988",OK
30DS29,55831,221003T160823  55831,2022-10-03,16:08:23,"0,404","165,229","1361,03","21,7072","31,3613","41,2846","333,541","41,0653","330,687","40,7878","363,281","42,0911","333,52",OK
30DS29,55832,221003T160828  55832,2022-10-03,16:08:28,"0,408","163,861","1346,51","21,6464","31,6345","40,904","328,015","40,5878","325,88","40,4975","361,025","41,8717","331,591",OK
30DS29,55833,221003T160834  55833,2022-10-03,16:08:34,"0,414","163,771","1348,21","21,7852","31,4584","40,9491","329,803","40,704","327,739","40,3814","359,792","41,7362","330,874",OK
30DS29,55834,221003T160840  55834,2022-10-03,16:08:40,"0,406","164,145","1349,94","21,751","31,4606","41,1749","332,116","40,8717","331,254","40,4459","357,493","41,6524","329,075",OK
30DS29,55835,221003T160845  55835,2022-10-03,16:08:45,"0,41","164,035","1345,37","21,6768","31,3274","40,9427","327,344","40,7427","325,993","40,4459","360,212","41,904","331,817",OK
30DS29,55836,221003T160850  55836,2022-10-03,16:08:50,"0,396","163,293","1338,41","21,7015","31,3974","40,8717","328,567","40,6395","325,856","40,2201","356,077","41,562","327,912",OK
30DS29,55837,221003T160855  55837,2022-10-03,16:08:55,"0,4","163,706","1341,54","21,6236","31,4832","40,9427","327,244","40,6136","325,803","40,3878","358,773","41,7621","329,721",OK
30DS29,55838,221003T160901  55838,2022-10-03,16:09:01,"0,398","163,855","1341,23","21,7091","31,3183","40,962","329,206","40,8524","327,997","40,2523","355,252","41,7879","328,773",OK
30DS29,55839,221003T160906  55839,2022-10-03,16:09:06,"0,428","164,332","1350,3","21,6977","31,2687","41,1169","330,325","40,8459","329,298","40,4975","359,431","41,8717","331,243",OK
30DS29,55840,221003T160911  55840,2022-10-03,16:09:11,"0,412","164,39","1354,47","21,6179","31,3951","40,9491","328,613","40,6782","328,625","40,7556","362,511","42,0072","334,722",OK
30DS29,55841,221003T160916  55841,2022-10-03,16:09:16,"0,406","164,08","1343,98","21,6749","31,298","41,0072","329,183","40,8653","327,794","40,3943","358,592","41,8137","328,406",OK
30DS29,55842,221003T160922  55842,2022-10-03,16:09:22,"0,416","164,358","1349,23","21,6711","31,3183","40,9943","329,388","40,7943","328,764","40,633","359,992","41,9362","331,085",OK
30DS29,55843,221003T160927  55843,2022-10-03,16:09:27,"0,416","163,816","1346,9","21,7281","31,5803","40,8072","327,613","40,6653","326,235","40,4717","360,61","41,8717","332,44",OK
30DS29,55844,221003T160933  55844,2022-10-03,16:09:33,"0,398","164,132","1346,29","21,5649","31,2958","40,8846","328,643","40,8136","327,182","40,5233","359,538","41,9104","330,926",OK
30DS29,55845,221003T160938  55845,2022-10-03,16:09:38,"0,404","164,151","1347,09","21,6654","31,4403","40,9943","329,102","40,833","327,885","40,4459","358,779","41,8782","331,321",OK
30DS29,55846,221003T160943  55846,2022-10-03,16:09:43,"0,41","164,055","1348,97","21,692","31,4629","40,962","329,993","40,8007","327,308","40,5104","361,423","41,7814","330,249",OK
30DS29,55847,221003T160948  55847,2022-10-03,16:09:48,"0,414","164,216","1347,52","21,6711","31,5532","40,8266","328,124","40,8201","327,436","40,6072","360,092","41,9621","331,865",OK
30DS29,55848,221003T160954  55848,2022-10-03,16:09:53,"0,414","163,603","1341,58","21,7053","31,5419","40,9943","330,388","40,9104","330,95","40,1556","352,968","41,5427","327,273",OK
30DS29,55849,221003T161012  55849,2022-10-03,16:10:11,"0,412","164,293","1351,71","21,7167","31,2709","40,9169","329,159","40,8975","330,06","40,504","359,986","41,975","332,509",OK
30DS29,55850,221003T161017  55850,2022-10-03,16:10:17,"0,406","163,977","1347,75","21,73","31,5103","41,0588","330,039","40,8846","328,851","40,3878","359,094","41,6459","329,763",OK
30DS29,55851,221003T161022  55851,2022-10-03,16:10:22,"0,412","164,455","1353,27","21,7376","31,2709","40,9814","328,979","40,8717","328,88","40,5943","363,152","42,0072","332,261",OK
30DS29,55852,221003T161027  55852,2022-10-03,16:10:27,"0,406","164,68","1355,58","21,7167","31,3929","41,0846","329,98","40,9233","331,989","40,6782","361,511","41,9943","332,103",OK
30DS29,55853,221003T161032  55853,2022-10-03,16:10:32,"0,406","164,416","1353,05","21,6749","31,3771","41,1298","331,816","40,7943","328,941","40,6782","361,883","41,8137","330,416",OK
30DS29,55854,221003T161037  55854,2022-10-03,16:10:37,"0,398","163,506","1340,11","21,7624","31,4561","40,8782","327,416","40,6782","328,891","40,2717","355,532","41,6782","328,266",OK
30DS29,55855,221003T161046  55855,2022-10-03,16:10:46,"0,424","164,577","1352,1","21,6028","31,4019","41,2395","332,003","40,9427","329,139","40,562","359,888","41,833","331,075",OK
30DS29,55856,221003T161051  55856,2022-10-03,16:10:51,"0,414","164,455","1351,33","21,654","31,2732","41,1878","331,457","40,8201","329,649","40,5104","358,226","41,9363","331,994",OK
30DS29,55857,221003T161104  55857,2022-10-03,16:11:04,"0,408","164,08","1349,72","21,6483","31,6345","40,9814","330,858","40,8524","329,543","40,362","357,452","41,8846","331,864",OK
30DS29,55858,221003T161110  55858,2022-10-03,16:11:10,"0,402","164,945","1360,48","21,6502","31,5487","41,162","332,716","41,0911","332,563","40,6653","362,619","42,0266","332,581",OK
30DS29,55859,221003T161123  55859,2022-10-03,16:11:23,"0,41","164,177","1349,84","21,6996","31,2235","41,0653","330,839","40,8266","329,813","40,4265","357,903","41,8588","331,284",OK
30DS29,55860,221003T161128  55860,2022-10-03,16:11:28,"0,4","164,468","1354,14","21,7129","31,3432","41,1233","331,739","40,9814","331,209","40,5427","360,498","41,8201","330,693",OK
30DS29,55861,221003T161137  55861,2022-10-03,16:11:37,"0,416","164,797","1354,96","21,6711","31,3906","41,1233","330,612","40,962","329,283","40,5685","360,541","42,1427","334,527",OK
30DS29,55862,221003T161142  55862,2022-10-03,16:11:42,"0,402","163,1","1346,51","21,7015","31,3025","40,704","327,073","40,562","326,909","40,2007","359,433","41,633","333,1",OK
30DS29,55863,221003T161148  55863,2022-10-03,16:11:48,"0,418","163,771","1346,63","21,6616","31,4267","40,8911","328,419","40,7169","328,552","40,3749","358,358","41,7879","331,306",OK
30DS29,55864,221003T161153  55864,2022-10-03,16:11:53,"0,414","163,99","1344,26","21,7395","31,5509","40,8459","326,672","40,7427","326,474","40,4007","359,19","42,0008","331,919",OK
30DS29,55865,221003T161158  55865,2022-10-03,16:11:58,"0,412","164,326","1353,72","21,6749","31,3929","40,9685","329,891","40,7491","328,061","40,5878","362,254","42,0201","333,513",OK
30DS29,55866,221003T161203  55866,2022-10-03,16:12:03,"0,412","164,371","1353,68","21,6901","31,2009","41,0653","329,392","40,7749","329,981","40,6072","360,856","41,9233","333,447",OK
30DS29,55867,221003T161208  55867,2022-10-03,16:12:08,"0,406","164,145","1348,84","21,6768","31,4764","40,8911","328,641","40,8975","327,977","40,5169","360,576","41,8395","331,65",OK
30DS29,55868,221003T161214  55868,2022-10-03,16:12:14,"0,408","163,932","1346,56","21,7224","31,1941","41,0524","330,552","40,704","327,756","40,4653","358,141","41,7104","330,115",OK
30DS29,55869,221003T161220  55869,2022-10-03,16:12:19,"0,41","164,28","1351,38","21,635","31,3703","41,033","331,048","40,8782","329,756","40,4265","358,616","41,9427","331,956",OK
30DS29,55870,221003T161225  55870,2022-10-03,16:12:25,"0,412","164,048","1348,2","21,6445","31,3951","41,0459","330,745","40,6201","327,597","40,5169","358,953","41,8653","330,905",OK
30DS29,55871,221003T161231  55871,2022-10-03,16:12:31,"0,412","164,597","1355,63","21,7091","31,5103","41,2588","332,891","40,8911","330,724","40,6136","360,691","41,833","331,32",OK
30DS29,55872,221003T161237  55872,2022-10-03,16:12:37,"0,404","163,629","1340,8","21,6692","31,4448","40,8007","326,459","40,6459","326,904","40,4007","358,042","41,7814","329,396",OK
30DS29,55873,221003T161243  55873,2022-10-03,16:12:43,"0,396","164,874","1362,03","21,6711","31,3861","41,1169","332,009","40,9298","329,997","40,6459","364,012","42,1814","336,014",OK
30DS29,55874,221003T161248  55874,2022-10-03,16:12:48,"0,416","164,126","1351,1","21,7471","31,6367","41,0524","329,114","40,7878","326,977","40,4201","360,774","41,8653","334,237",OK
30DS29,55875,221003T161253  55875,2022-10-03,16:12:53,"0,408","164,042","1349,18","21,6825","31,359","41,0266","330,167","40,7233","327,838","40,4653","359,847","41,8266","331,325",OK
30DS29,55876,221003T161259  55876,2022-10-03,16:12:58,"0,4","163,577","1343,61","21,7662","31,359","40,7491","327,469","40,6653","328,566","40,3298","356,661","41,833","330,916",OK
30DS29,55877,221003T161304  55877,2022-10-03,16:13:04,"0,416","164,042","1349,25","21,6673","31,3838","40,9556","329,928","40,8911","330,952","40,4007","356,786","41,7943","331,58",OK
30DS29,55878,221003T161309  55878,2022-10-03,16:13:09,"0,404","164,319","1353,03","21,7243","31,4854","41,0395","332,104","40,904","330,547","40,5169","359,816","41,8588","330,565",OK
30DS29,55879,221003T161314  55879,2022-10-03,16:13:14,"0,406","163,609","1342,73","21,6977","31,3816","40,8588","327,581","40,6201","325,579","40,3685","358,813","41,7621","330,761",OK
30DS29,55880,221003T161320  55880,2022-10-03,16:13:20,"0,414","164,532","1354,71","21,6388","31,3093","41,0846","331,772","40,7685","328,335","40,6782","361,961","42,0008","332,644",OK
30DS29,55881,221003T161336  55881,2022-10-03,16:13:35,"0,406","163,868","1346,75","21,6749","31,5374","40,9427","329,816","40,6459","325,861","40,504","360,399","41,775","330,677",OK
30DS29,55882,221003T161341  55882,2022-10-03,16:13:41,"0,422","163,797","1346,74","21,6198","31,3161","40,8782","327,904","40,6846","328,543","40,3943","358,515","41,8395","331,78",OK
30DS29,55883,221003T161346  55883,2022-10-03,16:13:46,"0,41","164,545","1359,97","21,6274","31,5554","41,0653","331,562","40,8975","333,883","40,4911","360,128","42,0911","334,394",OK
30DS29,55884,221003T161351  55884,2022-10-03,16:13:51,"0,41","163,88","1347,95","21,6502","31,5442","40,9104","329,392","40,8265","329,857","40,3298","357,861","41,8137","330,839",OK
30DS29,55885,221003T161357  55885,2022-10-03,16:13:56,"0,42","163,997","1348,36","21,6996","31,4719","40,9104","329,409","40,6717","327,731","40,5233","360,623","41,8911","330,601",OK
30DS29,55886,221003T161402  55886,2022-10-03,16:14:02,"0,416","164,3","1352,13","21,7243","31,2958","40,9685","329,405","40,8072","329,359","40,5814","360,482","41,9427","332,878",OK
30DS29,55887,221003T161407  55887,2022-10-03,16:14:07,"0,416","163,803","1344,45","21,6179","31,3071","40,9491","329,207","40,6717","327,514","40,433","357,962","41,7491","329,762",OK
30DS29,55888,221003T161413  55888,2022-10-03,16:14:13,"0,412","164,719","1359,52","21,6578","31,35","41,1169","331,566","40,8459","329,843","40,6072","362,368","42,1492","335,738",OK
30DS29,55889,221003T161418  55889,2022-10-03,16:14:18,"0,4","164,377","1351,27","21,7433","31,3929","41,033","331,063","40,7685","328,431","40,5814","359,451","41,9943","332,324",OK
30DS29,55890,221003T161423  55890,2022-10-03,16:14:23,"0,406","164,009","1348,05","21,6521","31,3838","40,962","330,845","40,7104","328,792","40,433","357,705","41,904","330,704",OK
30DS29,55891,221003T161429  55891,2022-10-03,16:14:29,"0,402","164,138","1346,59","21,7433","31,2845","40,9491","329,256","40,7556","326,82","40,4782","359,632","41,9556","330,881",OK
30DS29,55892,221003T161434  55892,2022-10-03,16:14:34,"0,408","163,416","1342,15","21,6616","31,3545","40,7814","327,531","40,704","327,38","40,2911","357,39","41,6395","329,85",OK
30DS29,55893,221003T161443  55893,2022-10-03,16:14:43,"0,388","164,319","1348,5","21,6825","31,2777","41,033","329,281","40,8975","329,334","40,4523","357,905","41,9363","331,975",OK
30DS29,55894,221003T161449  55894,2022-10-03,16:14:49,"0,408","164,816","1355,59","21,6085","31,3116","41,0846","330,901","40,9685","330,622","40,6782","361,393","42,0846","332,679",OK
30DS29,55895,221003T161454  55895,2022-10-03,16:14:54,"0,41","164,506","1354,42","21,5668","31,6322","41,104","331,286","40,7685","328,366","40,5943","361,644","42,0395","333,124",OK
30DS29,55896,221003T161459  55896,2022-10-03,16:14:59,"0,41","163,745","1343,62","21,6749","31,4945","40,8717","327,839","40,6007","326,522","40,504","358,733","41,7685","330,529",OK
30DS29,55897,221003T161504  55897,2022-10-03,16:15:04,"0,41","163,151","1336,97","21,7833","31,4471","40,7427","327,62","40,5491","326,13","40,2975","355,689","41,5621","327,526",OK
30DS29,55898,221003T161510  55898,2022-10-03,16:15:10,"0,412","163,229","1339,08","21,6407","31,4358","40,8136","328,557","40,633","326,716","40,1878","356,267","41,5943","327,54",OK
30DS29,55899,221003T161515  55899,2022-10-03,16:15:15,"0,402","163,674","1343,95","21,6673","31,2212","40,7233","327,032","40,6201","326,099","40,4459","358,858","41,8846","331,962",OK
30DS29,55900,221003T161521  55900,2022-10-03,16:15:21,"0,406","164,397","1357,34","21,6692","31,3342","41,1427","334,309","41,0459","333,327","40,4007","358,417","41,8072","331,291",OK
30DS29,55901,221003T161526  55901,2022-10-03,16:15:26,"0,424","164,171","1346,55","21,7548","31,4651","41,0653","330,666","40,8911","328,729","40,4007","357,413","41,8137","329,738",OK
30DS29,55902,221003T161532  55902,2022-10-03,16:15:32,"0,404","163,932","1348,73","21,7205","31,4335","40,9685","331,061","40,8201","329,256","40,3362","357,582","41,8072","330,827",OK
30DS29,55903,221003T161537  55903,2022-10-03,16:15:37,"0,41","164,145","1348,77","21,6559","31,5396","40,9878","329,606","40,704","327,436","40,5104","359,52","41,9427","332,212",OK
30DS29,55904,221003T161542  55904,2022-10-03,16:15:42,"0,408","163,926","1345,56","21,6673","31,3229","40,9749","330,46","40,8201","328,917","40,3749","355,897","41,7556","330,281",OK
30DS29,55905,221003T161548  55905,2022-10-03,16:15:48,"0,404","163,609","1340,15","21,6958","31,4425","40,962","329,423","40,9169","329,341","40,1685","353,855","41,5621","327,531",OK
30DS29,55906,221003T161553  55906,2022-10-03,16:15:53,"0,408","163,713","1345,63","21,7129","31,5283","40,9298","329,835","40,6588","327,831","40,4524","358,837","41,6717","329,127",OK
30DS29,55907,221003T161558  55907,2022-10-03,16:15:58,"0,414","164,093","1347,69","21,6578","31,2732","41,0395","329,827","40,7427","327,878","40,4846","358,837","41,8266","331,15",OK
30DS29,55908,221003T161603  55908,2022-10-03,16:16:03,"0,412","164,526","1356,48","21,6787","31,3613","41,1556","331,332","40,8524","330,985","40,5943","360,396","41,9233","333,769",OK
